Quarantine_ID,Table,Record_ID,Reason,Raw_Record_JSON
Q-0087,outcomes_raw,PRJ3-02255,Project_ID does not reference a valid clean project,"{""Actual_End_Date"": ""2022-08-21"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9785"", ""Final_Cost_Overrun_Pct"": ""0.022"", ""Final_EAC"": ""29694500"", ""Final_SPI"": ""1.0318"", ""Final_Schedule_Delay_Days"": ""-20"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-02255"", ""Schedule_Delay_Flag"": ""0""}"
Q-0088,outcomes_raw,ORPHAN-OUT-01,Project_ID does not reference a valid clean project,"{""Actual_End_Date"": ""2020-12-07"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""1.0132"", ""Final_Cost_Overrun_Pct"": ""-0.013"", ""Final_EAC"": ""177009000"", ""Final_SPI"": ""0.9713"", ""Final_Schedule_Delay_Days"": ""19"", ""Final_Status"": ""Complete"", ""Project_ID"": ""ORPHAN-OUT-01"", ""Schedule_Delay_Flag"": ""0""}"
Q-0089,outcomes_raw,ORPHAN-OUT-02,Project_ID does not reference a valid clean project,"{""Actual_End_Date"": ""2023-12-30"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9941"", ""Final_Cost_Overrun_Pct"": ""0.0059"", ""Final_EAC"": ""297602100"", ""Final_SPI"": ""1.0198"", ""Final_Schedule_Delay_Days"": ""-20"", ""Final_Status"": ""Complete"", ""Project_ID"": ""ORPHAN-OUT-02"", ""Schedule_Delay_Flag"": ""0""}"
Q-0090,outcomes_raw,ORPHAN-OUT-03,Project_ID does not reference a valid clean project,"{""Actual_End_Date"": ""2023-02-08"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.929"", ""Final_Cost_Overrun_Pct"": ""0.0764"", ""Final_EAC"": ""134110700"", ""Final_SPI"": ""1.0109"", ""Final_Schedule_Delay_Days"": ""-9"", ""Final_Status"": ""Complete"", ""Project_ID"": ""ORPHAN-OUT-03"", ""Schedule_Delay_Flag"": ""0""}"
Q-0091,outcomes_raw,ORPHAN-OUT-04,Project_ID does not reference a valid clean project,"{""Actual_End_Date"": ""2025-11-27"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9515"", ""Final_Cost_Overrun_Pct"": ""0.0509"", ""Final_EAC"": ""60252400"", ""Final_SPI"": ""0.9825"", ""Final_Schedule_Delay_Days"": ""14"", ""Final_Status"": ""Complete"", ""Project_ID"": ""ORPHAN-OUT-04"", ""Schedule_Delay_Flag"": ""0""}"
Q-0092,projects_clean_candidate,PRJ3-00010,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.3924"", ""CPI_Snapshot"": ""0.9439"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""Very High"", ""Contract_Type"": ""Unit Price"", ""Cost_Variance_Pct_Snapshot"": ""0.0225"", ""Delivery_Method"": ""IPD"", ""Digital_Coordination_Level"": ""High"", ""Labor_Productivity_Index"": ""1.0127"", ""Original_Budget"": ""214628400"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""903"", ""Planned_Percent_Complete"": ""0.402"", ""Procurement_Delay_Days_to_Date"": ""17"", ""Project_ID"": ""PRJ3-00010"", ""Project_Name"": ""Mesa Distribution Hub 10"", ""Project_Type"": ""Industrial"", ""Region"": ""Southwest"", ""SPI_Snapshot"": ""0.9316"", ""Safety_Incident_Rate_to_Date"": ""0.341"", ""Schedule_Variance_Days_Snapshot"": ""9"", ""Snapshot_Data_Completeness_Pct"": ""0.9523"", ""Snapshot_Date"": ""2020-07-10"", ""Snapshot_Year"": ""2020"", ""Start_Date"": ""2019-07-13"", ""State"": ""NM"", ""Weather_Impact_Days_to_Date"": ""12""}"
Q-0093,projects_clean_candidate,PRJ3-00514,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.3502"", ""CPI_Snapshot"": ""0.9512"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""Low"", ""Contract_Type"": ""Lump Sum"", ""Cost_Variance_Pct_Snapshot"": ""0.0251"", ""Delivery_Method"": ""CMAR"", ""Digital_Coordination_Level"": ""Low"", ""Labor_Productivity_Index"": ""0.9137"", ""Original_Budget"": ""259463500"", ""Owner_Decision_Profile"": ""Slow"", ""Planned_Duration_Days"": ""845"", ""Planned_Percent_Complete"": ""0.381"", ""Procurement_Delay_Days_to_Date"": ""9"", ""Project_ID"": ""PRJ3-00514"", ""Project_Name"": ""Pioneer Highway Improvements 514"", ""Project_Type"": ""Heavy Civil"", ""Region"": ""Southeast"", ""SPI_Snapshot"": ""0.9366"", ""Safety_Incident_Rate_to_Date"": ""0.192"", ""Schedule_Variance_Days_Snapshot"": ""26"", ""Snapshot_Data_Completeness_Pct"": ""0.9682"", ""Snapshot_Date"": ""2019-01-27"", ""Snapshot_Year"": ""2019"", ""Start_Date"": ""2018-03-12"", ""State"": ""VA"", ""Weather_Impact_Days_to_Date"": ""3""}"
Q-0094,projects_clean_candidate,PRJ3-00518,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.5335"", ""CPI_Snapshot"": ""1.0272"", ""Client_Type"": ""Private"", ""Complexity_Level"": ""Moderate"", ""Contract_Type"": ""Lump Sum"", ""Cost_Variance_Pct_Snapshot"": ""-0.0297"", ""Delivery_Method"": ""Design-Bid-Build"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""1.0801"", ""Original_Budget"": ""15127800"", ""Owner_Decision_Profile"": ""Fast"", ""Planned_Duration_Days"": ""583"", ""Planned_Percent_Complete"": ""0.579"", ""Procurement_Delay_Days_to_Date"": ""23"", ""Project_ID"": ""PRJ3-00518"", ""Project_Name"": ""Cedar Residences 518"", ""Project_Type"": ""Residential"", ""Region"": ""West"", ""SPI_Snapshot"": ""0.9431"", ""Safety_Incident_Rate_to_Date"": ""0.425"", ""Schedule_Variance_Days_Snapshot"": ""27"", ""Snapshot_Data_Completeness_Pct"": ""0.9748"", ""Snapshot_Date"": ""2021-02-19"", ""Snapshot_Year"": ""2021"", ""Start_Date"": ""2020-03-19"", ""State"": ""NV"", ""Weather_Impact_Days_to_Date"": ""0""}"
Q-0095,projects_clean_candidate,PRJ3-00525,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.5986"", ""CPI_Snapshot"": ""1.0963"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""Low"", ""Contract_Type"": ""Guaranteed Maximum Price"", ""Cost_Variance_Pct_Snapshot"": ""-0.0468"", ""Delivery_Method"": ""Design-Build"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""1.0315"", ""Original_Budget"": ""63559500"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""331"", ""Planned_Percent_Complete"": ""0.562"", ""Procurement_Delay_Days_to_Date"": ""13"", ""Project_ID"": ""PRJ3-00525"", ""Project_Name"": ""Canyon Apartments 525"", ""Project_Type"": ""Residential"", ""Region"": ""Midwest"", ""SPI_Snapshot"": ""1.0535"", ""Safety_Incident_Rate_to_Date"": ""0.476"", ""Schedule_Variance_Days_Snapshot"": ""-12"", ""Snapshot_Data_Completeness_Pct"": ""0.9805"", ""Snapshot_Date"": ""2021-11-25"", ""Snapshot_Year"": ""2021"", ""Start_Date"": ""2021-05-23"", ""State"": ""IL"", ""Weather_Impact_Days_to_Date"": ""15""}"
Q-0096,projects_clean_candidate,PRJ3-00551,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.3476"", ""CPI_Snapshot"": ""0.9439"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""High"", ""Contract_Type"": ""Cost Plus"", ""Cost_Variance_Pct_Snapshot"": ""0.0131"", ""Delivery_Method"": ""Design-Bid-Build"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""0.8895"", ""Original_Budget"": ""54079000"", ""Owner_Decision_Profile"": ""Slow"", ""Planned_Duration_Days"": ""692"", ""Planned_Percent_Complete"": ""0.39"", ""Procurement_Delay_Days_to_Date"": ""35"", ""Project_ID"": ""PRJ3-00551"", ""Project_Name"": ""Mesa Retail Center 551"", ""Project_Type"": ""Commercial"", ""Region"": ""Mountain"", ""SPI_Snapshot"": ""0.8407"", ""Safety_Incident_Rate_to_Date"": ""0.561"", ""Schedule_Variance_Days_Snapshot"": ""29"", ""Snapshot_Data_Completeness_Pct"": ""0.9658"", ""Snapshot_Date"": ""2020-03-28"", ""Snapshot_Year"": ""2020"", ""Start_Date"": ""2019-07-03"", ""State"": ""CO"", ""Weather_Impact_Days_to_Date"": ""11""}"
Q-0097,projects_clean_candidate,PRJ3-00671,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.5051"", ""CPI_Snapshot"": ""0.8592"", ""Client_Type"": ""Private"", ""Complexity_Level"": ""Moderate"", ""Contract_Type"": ""Guaranteed Maximum Price"", ""Cost_Variance_Pct_Snapshot"": ""0.0811"", ""Delivery_Method"": ""Design-Bid-Build"", ""Digital_Coordination_Level"": ""Low"", ""Labor_Productivity_Index"": ""0.9215"", ""Original_Budget"": ""503189600"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""1255"", ""Planned_Percent_Complete"": ""0.562"", ""Procurement_Delay_Days_to_Date"": ""26"", ""Project_ID"": ""PRJ3-00671"", ""Project_Name"": ""Gateway Airport Improvements 671"", ""Project_Type"": ""Infrastructure"", ""Region"": ""West"", ""SPI_Snapshot"": ""0.9384"", ""Safety_Incident_Rate_to_Date"": ""0.622"", ""Schedule_Variance_Days_Snapshot"": ""71"", ""Snapshot_Data_Completeness_Pct"": ""0.9409"", ""Snapshot_Date"": ""2020-06-08"", ""Snapshot_Year"": ""2020"", ""Start_Date"": ""2018-07-04"", ""State"": ""CA"", ""Weather_Impact_Days_to_Date"": ""14""}"
Q-0098,projects_clean_candidate,PRJ3-00732,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.5122"", ""CPI_Snapshot"": ""0.9853"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""High"", ""Contract_Type"": ""Lump Sum"", ""Cost_Variance_Pct_Snapshot"": ""0.0049"", ""Delivery_Method"": ""Design-Build"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""1.0338"", ""Original_Budget"": ""237765300"", ""Owner_Decision_Profile"": ""Fast"", ""Planned_Duration_Days"": ""854"", ""Planned_Percent_Complete"": ""0.553"", ""Procurement_Delay_Days_to_Date"": ""2"", ""Project_ID"": ""PRJ3-00732"", ""Project_Name"": ""Cedar Process Plant 732"", ""Project_Type"": ""Industrial"", ""Region"": ""Midwest"", ""SPI_Snapshot"": ""0.9036"", ""Safety_Incident_Rate_to_Date"": ""0.709"", ""Schedule_Variance_Days_Snapshot"": ""35"", ""Snapshot_Data_Completeness_Pct"": ""0.9588"", ""Snapshot_Date"": ""2024-07-28"", ""Snapshot_Year"": ""2024"", ""Start_Date"": ""2023-04-13"", ""State"": ""IL"", ""Weather_Impact_Days_to_Date"": ""16""}"
Q-0099,projects_clean_candidate,PRJ3-00747,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.5162"", ""CPI_Snapshot"": ""0.9692"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""High"", ""Contract_Type"": ""Guaranteed Maximum Price"", ""Cost_Variance_Pct_Snapshot"": ""-0.0011"", ""Delivery_Method"": ""Design-Build"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""0.9516"", ""Original_Budget"": ""315258400"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""1058"", ""Planned_Percent_Complete"": ""0.508"", ""Procurement_Delay_Days_to_Date"": ""9"", ""Project_ID"": ""PRJ3-00747"", ""Project_Name"": ""Lakeview Education Center 747"", ""Project_Type"": ""Institutional"", ""Region"": ""Northeast"", ""SPI_Snapshot"": ""0.9822"", ""Safety_Incident_Rate_to_Date"": ""0.688"", ""Schedule_Variance_Days_Snapshot"": ""-9"", ""Snapshot_Data_Completeness_Pct"": ""0.9639"", ""Snapshot_Date"": ""2022-06-25"", ""Snapshot_Year"": ""2022"", ""Start_Date"": ""2021-01-04"", ""State"": ""NY"", ""Weather_Impact_Days_to_Date"": ""11""}"
Q-0100,projects_clean_candidate,PRJ3-00810,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.3987"", ""CPI_Snapshot"": ""0.9031"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""Very High"", ""Contract_Type"": ""Cost Plus"", ""Cost_Variance_Pct_Snapshot"": ""0.0449"", ""Delivery_Method"": ""Design-Bid-Build"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""0.8808"", ""Original_Budget"": ""87698600"", ""Owner_Decision_Profile"": ""Fast"", ""Planned_Duration_Days"": ""354"", ""Planned_Percent_Complete"": ""0.435"", ""Procurement_Delay_Days_to_Date"": ""23"", ""Project_ID"": ""PRJ3-00810"", ""Project_Name"": ""Pioneer Housing 810"", ""Project_Type"": ""Residential"", ""Region"": ""Northeast"", ""SPI_Snapshot"": ""0.8173"", ""Safety_Incident_Rate_to_Date"": ""0.544"", ""Schedule_Variance_Days_Snapshot"": ""13"", ""Snapshot_Data_Completeness_Pct"": ""0.9827"", ""Snapshot_Date"": ""2021-10-03"", ""Snapshot_Year"": ""2021"", ""Start_Date"": ""2021-05-03"", ""State"": ""CT"", ""Weather_Impact_Days_to_Date"": ""15""}"
Q-0101,projects_clean_candidate,PRJ3-01180,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.41"", ""CPI_Snapshot"": ""0.8064"", ""Client_Type"": ""Private"", ""Complexity_Level"": ""High"", ""Contract_Type"": ""Lump Sum"", ""Cost_Variance_Pct_Snapshot"": ""0.088"", ""Delivery_Method"": ""Design-Bid-Build"", ""Digital_Coordination_Level"": ""Low"", ""Labor_Productivity_Index"": ""0.8243"", ""Original_Budget"": ""105388700"", ""Owner_Decision_Profile"": ""Slow"", ""Planned_Duration_Days"": ""1173"", ""Planned_Percent_Complete"": ""0.482"", ""Procurement_Delay_Days_to_Date"": ""21"", ""Project_ID"": ""PRJ3-01180"", ""Project_Name"": ""Northstar Bridge Program 1180"", ""Project_Type"": ""Heavy Civil"", ""Region"": ""Mountain"", ""SPI_Snapshot"": ""0.8771"", ""Safety_Incident_Rate_to_Date"": ""0.855"", ""Schedule_Variance_Days_Snapshot"": ""84"", ""Snapshot_Data_Completeness_Pct"": ""0.9594"", ""Snapshot_Date"": ""2024-05-23"", ""Snapshot_Year"": ""2024"", ""Start_Date"": ""2022-11-05"", ""State"": ""UT"", ""Weather_Impact_Days_to_Date"": ""8""}"
Q-0102,projects_clean_candidate,PRJ3-01334,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.5229"", ""CPI_Snapshot"": ""1.0459"", ""Client_Type"": ""Public-Private Partnership"", ""Complexity_Level"": ""High"", ""Contract_Type"": ""Cost Plus"", ""Cost_Variance_Pct_Snapshot"": ""-0.0232"", ""Delivery_Method"": ""CMAR"", ""Digital_Coordination_Level"": ""High"", ""Labor_Productivity_Index"": ""0.9879"", ""Original_Budget"": ""97608200"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""758"", ""Planned_Percent_Complete"": ""0.515"", ""Procurement_Delay_Days_to_Date"": ""25"", ""Project_ID"": ""PRJ3-01334"", ""Project_Name"": ""Liberty Medical Center 1334"", ""Project_Type"": ""Institutional"", ""Region"": ""Midwest"", ""SPI_Snapshot"": ""1.0004"", ""Safety_Incident_Rate_to_Date"": ""0.58"", ""Schedule_Variance_Days_Snapshot"": ""-6"", ""Snapshot_Data_Completeness_Pct"": ""0.9901"", ""Snapshot_Date"": ""2023-12-14"", ""Snapshot_Year"": ""2023"", ""Start_Date"": ""2022-11-19"", ""State"": ""OH"", ""Weather_Impact_Days_to_Date"": ""19""}"
Q-0103,projects_clean_candidate,PRJ3-01481,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.4681"", ""CPI_Snapshot"": ""1.1033"", ""Client_Type"": ""Private"", ""Complexity_Level"": ""Moderate"", ""Contract_Type"": ""Guaranteed Maximum Price"", ""Cost_Variance_Pct_Snapshot"": ""-0.0365"", ""Delivery_Method"": ""Design-Bid-Build"", ""Digital_Coordination_Level"": ""High"", ""Labor_Productivity_Index"": ""1.0032"", ""Original_Budget"": ""91333400"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""546"", ""Planned_Percent_Complete"": ""0.517"", ""Procurement_Delay_Days_to_Date"": ""8"", ""Project_ID"": ""PRJ3-01481"", ""Project_Name"": ""Northstar Office Campus 1481"", ""Project_Type"": ""Commercial"", ""Region"": ""Mountain"", ""SPI_Snapshot"": ""0.9479"", ""Safety_Incident_Rate_to_Date"": ""0.849"", ""Schedule_Variance_Days_Snapshot"": ""27"", ""Snapshot_Data_Completeness_Pct"": ""0.9618"", ""Snapshot_Date"": ""2021-06-28"", ""Snapshot_Year"": ""2021"", ""Start_Date"": ""2020-09-19"", ""State"": ""CO"", ""Weather_Impact_Days_to_Date"": ""0""}"
Q-0104,projects_clean_candidate,PRJ3-01812,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.3689"", ""CPI_Snapshot"": ""0.8918"", ""Client_Type"": ""Private"", ""Complexity_Level"": ""Very High"", ""Contract_Type"": ""Guaranteed Maximum Price"", ""Cost_Variance_Pct_Snapshot"": ""0.0686"", ""Delivery_Method"": ""Design-Build"", ""Digital_Coordination_Level"": ""Low"", ""Labor_Productivity_Index"": ""0.8424"", ""Original_Budget"": ""118721800"", ""Owner_Decision_Profile"": ""Fast"", ""Planned_Duration_Days"": ""1110"", ""Planned_Percent_Complete"": ""0.405"", ""Procurement_Delay_Days_to_Date"": ""23"", ""Project_ID"": ""PRJ3-01812"", ""Project_Name"": ""Copper District 1812"", ""Project_Type"": ""Mixed-Use"", ""Region"": ""Southeast"", ""SPI_Snapshot"": ""0.9522"", ""Safety_Incident_Rate_to_Date"": ""0.528"", ""Schedule_Variance_Days_Snapshot"": ""40"", ""Snapshot_Data_Completeness_Pct"": ""0.9681"", ""Snapshot_Date"": ""2025-08-05"", ""Snapshot_Year"": ""2025"", ""Start_Date"": ""2024-05-13"", ""State"": ""NC"", ""Weather_Impact_Days_to_Date"": ""14""}"
Q-0105,projects_clean_candidate,PRJ3-02011,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.4726"", ""CPI_Snapshot"": ""0.9919"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""Moderate"", ""Contract_Type"": ""Lump Sum"", ""Cost_Variance_Pct_Snapshot"": ""0.0172"", ""Delivery_Method"": ""Design-Build"", ""Digital_Coordination_Level"": ""Low"", ""Labor_Productivity_Index"": ""0.9774"", ""Original_Budget"": ""27881000"", ""Owner_Decision_Profile"": ""Slow"", ""Planned_Duration_Days"": ""527"", ""Planned_Percent_Complete"": ""0.544"", ""Procurement_Delay_Days_to_Date"": ""19"", ""Project_ID"": ""PRJ3-02011"", ""Project_Name"": ""Pioneer Neighborhood 2011"", ""Project_Type"": ""Residential"", ""Region"": ""Southwest"", ""SPI_Snapshot"": ""0.8902"", ""Safety_Incident_Rate_to_Date"": ""0.692"", ""Schedule_Variance_Days_Snapshot"": ""38"", ""Snapshot_Data_Completeness_Pct"": ""0.947"", ""Snapshot_Date"": ""2021-08-17"", ""Snapshot_Year"": ""2021"", ""Start_Date"": ""2020-11-04"", ""State"": ""TX"", ""Weather_Impact_Days_to_Date"": ""13""}"
Q-0106,projects_clean_candidate,PRJ3-02205,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.4516"", ""CPI_Snapshot"": ""0.9852"", ""Client_Type"": ""Private"", ""Complexity_Level"": ""Low"", ""Contract_Type"": ""Guaranteed Maximum Price"", ""Cost_Variance_Pct_Snapshot"": ""0.0037"", ""Delivery_Method"": ""Design-Build"", ""Digital_Coordination_Level"": ""High"", ""Labor_Productivity_Index"": ""1.0316"", ""Original_Budget"": ""47284300"", ""Owner_Decision_Profile"": ""Slow"", ""Planned_Duration_Days"": ""548"", ""Planned_Percent_Complete"": ""0.435"", ""Procurement_Delay_Days_to_Date"": ""4"", ""Project_ID"": ""PRJ3-02205"", ""Project_Name"": ""Summit Residences 2205"", ""Project_Type"": ""Residential"", ""Region"": ""Northeast"", ""SPI_Snapshot"": ""1.0923"", ""Safety_Incident_Rate_to_Date"": ""0.588"", ""Schedule_Variance_Days_Snapshot"": ""-9"", ""Snapshot_Data_Completeness_Pct"": ""0.9745"", ""Snapshot_Date"": ""2020-12-09"", ""Snapshot_Year"": ""2020"", ""Start_Date"": ""2020-04-15"", ""State"": ""NY"", ""Weather_Impact_Days_to_Date"": ""17""}"
Q-0107,projects_clean_candidate,PRJ3-02307,Missing valid one-to-one workflow or outcome row,"{""Actual_Percent_Complete"": ""0.3921"", ""CPI_Snapshot"": ""1.0124"", ""Client_Type"": ""Public"", ""Complexity_Level"": ""Moderate"", ""Contract_Type"": ""Lump Sum"", ""Cost_Variance_Pct_Snapshot"": ""0.003"", ""Delivery_Method"": ""CMAR"", ""Digital_Coordination_Level"": ""Moderate"", ""Labor_Productivity_Index"": ""0.9184"", ""Original_Budget"": ""297311200"", ""Owner_Decision_Profile"": ""Standard"", ""Planned_Duration_Days"": ""846"", ""Planned_Percent_Complete"": ""0.423"", ""Procurement_Delay_Days_to_Date"": ""15"", ""Project_ID"": ""PRJ3-02307"", ""Project_Name"": ""Riverside Transit-Oriented Development 2307"", ""Project_Type"": ""Mixed-Use"", ""Region"": ""Mountain"", ""SPI_Snapshot"": ""0.9343"", ""Safety_Incident_Rate_to_Date"": ""0.027"", ""Schedule_Variance_Days_Snapshot"": ""26"", ""Snapshot_Data_Completeness_Pct"": ""0.9654"", ""Snapshot_Date"": ""2022-09-05"", ""Snapshot_Year"": ""2022"", ""Start_Date"": ""2021-09-13"", ""State"": ""ID"", ""Weather_Impact_Days_to_Date"": ""15""}"
Q-0108,outcomes_clean_candidate,PRJ3-00010,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2022-01-25"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.919"", ""Final_Cost_Overrun_Pct"": ""0.0882"", ""Final_EAC"": ""233548800"", ""Final_SPI"": ""0.9741"", ""Final_Schedule_Delay_Days"": ""24"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00010"", ""Schedule_Delay_Flag"": ""0""}"
Q-0109,outcomes_clean_candidate,PRJ3-00514,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2020-07-12"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9354"", ""Final_Cost_Overrun_Pct"": ""0.0691"", ""Final_EAC"": ""277382300"", ""Final_SPI"": ""0.9906"", ""Final_Schedule_Delay_Days"": ""8"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00514"", ""Schedule_Delay_Flag"": ""0""}"
Q-0110,outcomes_clean_candidate,PRJ3-00518,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2021-12-16"", ""Combined_Overrun_Flag"": ""1"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""1.0005"", ""Final_Cost_Overrun_Pct"": ""-0.0005"", ""Final_EAC"": ""15119800"", ""Final_SPI"": ""0.9152"", ""Final_Schedule_Delay_Days"": ""54"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00518"", ""Schedule_Delay_Flag"": ""1""}"
Q-0111,outcomes_clean_candidate,PRJ3-00525,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2022-03-30"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9353"", ""Final_Cost_Overrun_Pct"": ""0.0692"", ""Final_EAC"": ""67955500"", ""Final_SPI"": ""1.0643"", ""Final_Schedule_Delay_Days"": ""-20"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00525"", ""Schedule_Delay_Flag"": ""0""}"
Q-0112,outcomes_clean_candidate,PRJ3-00551,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2021-06-12"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.963"", ""Final_Cost_Overrun_Pct"": ""0.0384"", ""Final_EAC"": ""56156100"", ""Final_SPI"": ""0.9746"", ""Final_Schedule_Delay_Days"": ""18"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00551"", ""Schedule_Delay_Flag"": ""0""}"
Q-0113,outcomes_clean_candidate,PRJ3-00671,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2021-12-18"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9235"", ""Final_Cost_Overrun_Pct"": ""0.0828"", ""Final_EAC"": ""544871100"", ""Final_SPI"": ""0.9937"", ""Final_Schedule_Delay_Days"": ""8"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00671"", ""Schedule_Delay_Flag"": ""0""}"
Q-0114,outcomes_clean_candidate,PRJ3-00732,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2025-09-10"", ""Combined_Overrun_Flag"": ""1"", ""Cost_Overrun_Flag"": ""1"", ""Final_CPI"": ""0.8752"", ""Final_Cost_Overrun_Pct"": ""0.1426"", ""Final_EAC"": ""271672200"", ""Final_SPI"": ""0.9694"", ""Final_Schedule_Delay_Days"": ""27"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00732"", ""Schedule_Delay_Flag"": ""0""}"
Q-0115,outcomes_clean_candidate,PRJ3-00747,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2023-12-25"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9879"", ""Final_Cost_Overrun_Pct"": ""0.0123"", ""Final_EAC"": ""319121600"", ""Final_SPI"": ""0.9751"", ""Final_Schedule_Delay_Days"": ""27"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00747"", ""Schedule_Delay_Flag"": ""0""}"
Q-0116,outcomes_clean_candidate,PRJ3-00810,Missing valid one-to-one project or workflow row,"{""Actual_End_Date"": ""2022-05-16"", ""Combined_Overrun_Flag"": ""0"", ""Cost_Overrun_Flag"": ""0"", ""Final_CPI"": ""0.9238"", ""Final_Cost_Overrun_Pct"": ""0.0825"", ""Final_EAC"": ""94935800"", ""Final_SPI"": ""0.9365"", ""Final_Schedule_Delay_Days"": ""24"", ""Final_Status"": ""Complete"", ""Project_ID"": ""PRJ3-00810"", ""Schedule_Delay_Flag"": ""0""}"
